1,0.02000,23
2,0.04000,1
3,0.06000,41
4,0.08000,35
5,0.10000,15
6,0.12000,33
7,0.14000,32
8,0.16000,43
9,0.18000,25
10,0.20000,21
11,0.22000,47
12,0.24000,33
13,0.26000,35
14,0.28000,12
15,0.30000,48
16,0.32000,10
17,0.34000,40
18,0.36000,18
19,0.38000,34
20,0.40000,42
21,0.42000,48
22,0.44000,34
23,0.46000,3
24,0.48000,48
25,0.50000,44
26,0.52000,41
27,0.54000,13
28,0.56000,3
29,0.58000,3
30,0.60000,31
31,0.62000,25
32,0.64000,9
33,0.66000,45
34,0.68000,27
35,0.70000,3
36,0.72000,9
37,0.74000,17
38,0.76000,19
39,0.39000,95
40,0.40000,51
41,0.41000,27
42,0.42000,44
43,0.43000,68
44,0.44000,92
45,0.45000,16
46,0.46000,10
47,0.47000,81
48,0.48000,1
49,0.49000,65
50,0.50000,85
51,0.51000,61
52,0.52000,37
53,0.53000,25
54,0.54000,5
55,0.55000,77
56,0.56000,37
57,0.57000,40
58,0.58000,54
59,0.59000,78
60,0.60000,70
61,0.61000,18
62,0.62000,54
63,0.63000,90
64,0.64000,54
65,0.65000,18
66,0.66000,94
67,0.67000,94
68,0.68000,19
69,0.69000,63
70,0.70000,31
71,0.71000,75
72,0.72000,87
73,0.73000,7
74,0.74000,99
75,0.75000,35
76,0.38000,31
77,0.38500,73
78,0.39000,160
79,0.39500,120
80,0.40000,64
81,0.40500,192
82,0.41000,24
83,0.41500,40
84,0.42000,48
85,0.42500,0
86,0.43000,0
87,0.43500,80
88,0.44000,105
89,0.44500,177
90,0.45000,129
91,0.45500,57
92,0.46000,17
93,0.46500,129
94,0.47000,1
95,0.47500,34
96,0.48000,129
97,0.48500,62
98,0.49000,81
99,0.49500,154
100,0.50000,10
101,0.50500,34
102,0.51000,154
103,0.51500,90
104,0.52000,2
105,0.52500,42
106,0.53000,188
107,0.53500,116
108,0.54000,50
109,0.54500,198
110,0.55000,162
111,0.55500,34
112,0.56000,83
113,0.56500,147
114,0.57000,139
115,0.57500,11
116,0.58000,11
117,0.58500,123
118,0.59000,195
119,0.59500,91
120,0.60000,3
121,0.60500,172
122,0.61000,28
123,0.61500,60
124,0.62000,124
125,0.62500,88
126,0.63000,196
127,0.63500,60
128,0.64000,164
129,0.64500,44
130,0.65000,148
131,0.65500,100
132,0.66000,84
133,0.66500,120
134,0.67000,60
135,0.67500,85
136,0.68000,45
137,0.68500,69
138,0.69000,149
139,0.69500,197
140,0.70000,93
141,0.70500,109
142,0.71000,77
143,0.71500,69
144,0.72000,21
145,0.72500,133
146,0.73000,93
147,0.73500,141
148,0.74000,125
149,0.74500,51
150,0.75000,198
151,0.37750,14
152,0.38000,206
153,0.38250,286
154,0.38500,62
155,0.38750,366
156,0.39000,206
157,0.39250,94
158,0.39500,78
159,0.39750,14
160,0.40000,238
161,0.40250,372
162,0.40500,111
163,0.40750,95
164,0.41000,63
165,0.41250,271
166,0.41500,143
167,0.41750,255
168,0.42000,31
169,0.42250,15
170,0.42500,15
171,0.42750,31
172,0.43000,95
173,0.43250,287
174,0.43500,352
175,0.43750,176
176,0.44000,272
177,0.44250,304
178,0.44500,240
179,0.44750,48
180,0.45000,0
181,0.45250,165
182,0.45500,336
183,0.45750,224
184,0.46000,272
185,0.46250,320
186,0.46500,240
187,0.46750,384
188,0.47000,0
189,0.47250,96
190,0.47500,208
191,0.47750,327
192,0.48000,226
193,0.48250,226
194,0.48500,130
195,0.48750,194
196,0.49000,274
197,0.49250,210
198,0.49500,146
199,0.49750,50
200,0.50000,18
201,0.50250,178
202,0.50500,194
203,0.50750,258
204,0.51000,354
205,0.51250,146
206,0.51500,19
207,0.51750,83
208,0.52000,211
209,0.52250,3
210,0.52500,19
211,0.52750,282
212,0.53000,163
213,0.53250,99
214,0.53500,122
215,0.53750,99
216,0.54000,179
217,0.54250,51
218,0.54500,19
219,0.54750,35
220,0.55000,274
221,0.55250,83
222,0.55500,4
223,0.55750,260
224,0.56000,244
225,0.56250,388
226,0.56500,132
227,0.56750,271
228,0.57000,388
229,0.57250,132
